2005-03-14,1.345714
2005-03-15,1.352857
2005-03-16,1.301429
2005-03-17,1.317143
2005-03-18,1.321429
2005-03-21,1.321429
2005-03-22,1.335714
2005-03-23,1.3
2005-03-24,1.301429
2005-03-28,1.378571
2005-03-29,1.404286
2005-03-30,1.447143
2005-03-31,1.465714
2005-04-01,1.557143
2005-04-04,1.565714
2005-04-05,1.502857
2005-04-06,1.561429
2005-04-07,1.577143
2005-04-08,1.625714
2005-04-11,1.72
2005-04-12,1.672857
2005-04-13,1.675714
2005-04-14,1.747143
2005-04-15,1.797143
2005-04-18,1.684286
2005-04-19,1.627143
2005-04-20,1.657143
2005-04-21,1.678571
2005-04-22,1.622857
2005-04-25,1.614286
2005-04-26,1.635714
2005-04-27,1.61
2005-04-28,1.615714
2005-04-29,1.652857
2005-05-02,1.647143
2005-05-03,1.635714
2005-05-04,1.66
2005-05-05,1.648571
2005-05-06,1.635714
2005-05-09,1.642857
2005-05-10,1.645714
2005-05-11,1.65
2005-05-12,1.857143
2005-05-13,1.955714
2005-05-16,2.068571
2005-05-17,2.1
2005-05-18,2.065714
2005-05-19,2.704286
2005-05-20,2.294286
2005-05-23,2.255714
2005-05-24,2.201429
2005-05-25,2.05
2005-05-26,2.092857
2005-05-27,2.101429
2005-05-31,2.077143
2005-06-01,2.028571
2005-06-02,2.061429
2005-06-03,2.15
2005-06-06,2.078571
2005-06-07,2.185714
2005-06-08,2.151429
2005-06-09,2.15
2005-06-10,2.235714
2005-06-13,2.385714
2005-06-14,2.358571
2005-06-15,2.425714
2005-06-16,2.457143
2005-06-17,2.521429
2005-06-20,2.428571
2005-06-21,2.44
2005-06-22,2.327143
2005-06-23,2.352857
2005-06-24,2.285714
2005-06-27,2.264286
2005-06-28,2.33
2005-06-29,2.3
2005-06-30,2.33
2005-07-01,2.342857
2005-07-05,2.337143
2005-07-06,2.34
2005-07-07,2.344286
2005-07-08,2.428571
2005-07-11,2.401429
2005-07-12,2.457143
2005-07-13,2.421429
2005-07-14,2.37
2005-07-15,2.347143
2005-07-18,2.295714
2005-07-19,2.334286
2005-07-20,2.315714
2005-07-21,2.412857
2005-07-22,2.392857
2005-07-25,2.342857
2005-07-26,2.86
2005-07-27,2.708571
2005-07-28,2.8
2005-07-29,2.72
2005-08-01,2.67
2005-08-02,2.771429
2005-08-03,2.795714
2005-08-04,2.977143
2005-08-05,2.95
2005-08-08,3.015714
2005-08-09,3.171429
2005-08-10,3.034286
2005-08-11,2.985714
2005-08-12,2.964286
2005-08-15,3.124286
2005-08-16,3.148571
2005-08-17,3.185714
2005-08-18,3.112857
2005-08-19,3.058571
2005-08-22,3.07
2005-08-23,3.051429
2005-08-24,2.992857
2005-08-25,3.008571
2005-08-26,2.99
2005-08-29,3.007143
2005-08-30,3.131429
2005-08-31,3.065714
2005-09-01,3.08
2005-09-02,3.127143
2005-09-06,3.077143
2005-09-07,3.25
2005-09-08,3.237143
2005-09-09,3.474286
2005-09-12,3.597143
2005-09-13,3.615714
2005-09-14,3.485714
2005-09-15,3.382857
2005-09-16,3.36
2005-09-19,3.478571
2005-09-20,3.331429
2005-09-21,3.314286
2005-09-22,3.228571
2005-09-23,3.38
2005-09-26,3.445714
2005-09-27,3.57
2005-09-28,3.515714
2005-09-29,3.524286
2005-09-30,3.511429
2005-10-03,3.711429
2005-10-04,3.865714
2005-10-05,3.817143
2005-10-06,3.685714
2005-10-07,3.73
2005-10-10,3.914286
2005-10-11,4.142857
2005-10-12,4.024286
2005-10-13,3.934286
2005-10-14,4.057143
2005-10-17,4.114286
2005-10-18,4.171429
2005-10-19,3.872857
2005-10-20,3.892857
2005-10-21,3.701429
2005-10-24,3.782857
2005-10-25,3.842857
2005-10-26,3.885714
2005-10-27,3.674286
2005-10-28,3.732857
